(254, 82), (390, 85), (257, 123), (311, 135), (334, 142), (387, 140), (232, 228), (318, 219), (408, 227), (267, 275), (323, 273), (383, 268), (318, 327), (323, 362)
(256, 83), (392, 87), (257, 124), (313, 135), (339, 143), (386, 140), (235, 226), (322, 217), (408, 226), (267, 273), (326, 272), (381, 268), (323, 327), (324, 362)
(256, 82), (389, 85), (257, 125), (314, 132), (336, 138), (389, 140), (235, 229), (319, 216), (409, 227), (268, 273), (323, 271), (382, 268), (321, 326), (321, 364)
(256, 80), (389, 88), (258, 123), (310, 130), (337, 135), (389, 138), (235, 230), (322, 217), (406, 226), (268, 275), (323, 273), (381, 268), (321, 328), (321, 361)
(255, 81), (390, 88), (257, 124), (312, 130), (339, 136), (389, 138), (234, 229), (321, 216), (409, 225), (268, 277), (324, 271), (382, 268), (321, 335), (320, 368)
(256, 81), (392, 89), (256, 125), (314, 132), (339, 137), (391, 143), (235, 232), (323, 220), (404, 230), (271, 285), (323, 274), (384, 273), (322, 338), (320, 372)
(258, 88), (394, 91), (260, 132), (314, 136), (339, 142), (390, 142), (235, 233), (319, 224), (408, 234), (269, 286), (324, 281), (384, 276), (323, 330), (324, 367)
(259, 83), (398, 96), (261, 132), (315, 138), (341, 143), (392, 150), (235, 235), (326, 225), (409, 234), (269, 285), (324, 283), (381, 275), (324, 323), (319, 365)
(258, 86), (392, 99), (260, 136), (313, 139), (339, 141), (390, 147), (232, 236), (322, 226), (411, 232), (267, 280), (323, 283), (384, 274), (322, 322), (320, 363)
(256, 87), (392, 94), (261, 137), (316, 140), (341, 146), (390, 149), (229, 233), (321, 224), (408, 232), (265, 279), (321, 282), (383, 274), (320, 329), (320, 367)
(256, 88), (393, 96), (265, 138), (314, 138), (341, 142), (390, 148), (231, 233), (322, 227), (410, 235), (267, 277), (322, 280), (382, 272), (320, 333), (318, 368)
(259, 87), (395, 94), (265, 137), (315, 138), (342, 146), (393, 149), (232, 230), (322, 225), (411, 233), (268, 278), (326, 283), (387, 271), (320, 335), (320, 368)
(257, 89), (394, 95), (264, 138), (317, 137), (340, 145), (391, 147), (231, 232), (322, 226), (413, 233), (263, 276), (324, 284), (386, 272), (319, 330), (321, 365)
(255, 89), (393, 91), (262, 138), (314, 139), (340, 142), (393, 147), (231, 230), (319, 222), (409, 229), (263, 272), (323, 281), (386, 270), (321, 319), (318, 353)
(255, 88), (394, 93), (260, 137), (308, 139), (342, 141), (391, 143), (232, 230), (322, 224), (410, 227), (265, 270), (319, 277), (384, 268), (320, 315), (319, 351)
(254, 87), (393, 93), (261, 136), (313, 135), (338, 140), (393, 144), (229, 228), (325, 219), (410, 228), (260, 268), (321, 278), (385, 265), (320, 307), (321, 346)
(255, 86), (393, 91), (260, 136), (314, 137), (339, 141), (390, 145), (228, 229), (322, 223), (411, 227), (260, 269), (323, 276), (386, 266), (317, 304), (320, 347)
(257, 87), (389, 91), (259, 138), (315, 139), (340, 141), (390, 146), (230, 227), (324, 221), (410, 223), (263, 267), (320, 274), (385, 266), (318, 301), (322, 340)
(258, 86), (389, 93), (262, 139), (314, 138), (338, 141), (389, 147), (226, 228), (319, 220), (411, 226), (260, 267), (320, 275), (385, 265), (318, 300), (319, 341)
(258, 86), (391, 92), (262, 140), (313, 137), (338, 140), (390, 145), (230, 228), (324, 224), (414, 228), (260, 265), (323, 275), (386, 264), (316, 299), (317, 340)
(258, 86), (392, 91), (263, 138), (316, 136), (339, 142), (390, 147), (229, 229), (323, 226), (411, 229), (260, 266), (322, 277), (386, 264), (314, 301), (321, 341)
(256, 88), (388, 92), (262, 139), (314, 138), (335, 141), (386, 147), (229, 228), (320, 225), (411, 227), (261, 264), (322, 275), (385, 265), (316, 297), (318, 342)
(256, 85), (392, 92), (257, 140), (315, 134), (338, 138), (391, 144), (229, 226), (322, 222), (410, 224), (258, 265), (319, 272), (387, 262), (315, 297), (317, 341)
(255, 84), (393, 93), (262, 139), (311, 133), (339, 138), (393, 141), (227, 226), (321, 222), (412, 227), (261, 266), (319, 275), (392, 261), (314, 297), (319, 338)
(257, 88), (392, 89), (262, 137), (316, 133), (335, 140), (393, 143), (230, 227), (320, 222), (412, 225), (261, 265), (319, 275), (382, 265), (313, 299), (318, 338)
(257, 82), (392, 87), (261, 134), (314, 133), (343, 138), (395, 138), (231, 226), (322, 217), (406, 224), (264, 268), (317, 272), (381, 265), (313, 304), (320, 343)
(256, 81), (393, 85), (253, 127), (312, 133), (343, 134), (400, 134), (228, 227), (321, 217), (410, 229), (266, 273), (317, 274), (381, 270), (319, 311), (320, 349)
(255, 79), (399, 87), (258, 118), (314, 129), (338, 132), (403, 128), (235, 228), (325, 215), (407, 228), (268, 272), (322, 276), (384, 273), (319, 323), (324, 356)
(257, 77), (399, 78), (256, 113), (309, 126), (344, 132), (403, 127), (234, 227), (326, 215), (407, 228), (270, 277), (323, 268), (381, 277), (321, 341), (326, 368)
(256, 77), (395, 80), (255, 114), (315, 126), (348, 130), (405, 122), (238, 231), (326, 213), (411, 229), (274, 278), (329, 268), (384, 278), (326, 345), (328, 374)
(258, 74), (399, 76), (257, 110), (316, 122), (347, 126), (405, 118), (236, 228), (330, 210), (410, 227), (274, 277), (332, 264), (385, 275), (328, 346), (330, 374)
(260, 72), (399, 75), (260, 111), (318, 121), (353, 124), (408, 115), (238, 227), (332, 208), (411, 227), (279, 275), (334, 261), (385, 275), (328, 345), (331, 373)
(259, 71), (400, 75), (257, 108), (314, 119), (349, 123), (409, 116), (239, 224), (331, 205), (411, 223), (276, 274), (331, 259), (384, 273), (325, 343), (333, 372)
(258, 68), (398, 72), (256, 105), (313, 121), (347, 122), (411, 111), (236, 224), (329, 204), (410, 223), (276, 270), (332, 258), (383, 271), (328, 343), (332, 373)
(259, 68), (393, 69), (254, 105), (312, 120), (340, 122), (404, 110), (234, 223), (329, 202), (409, 223), (275, 271), (327, 258), (378, 266), (327, 345), (328, 372)
(256, 68), (390, 70), (253, 109), (308, 115), (335, 120), (400, 113), (233, 224), (326, 202), (403, 220), (274, 273), (324, 260), (380, 268), (322, 342), (329, 377)
(248, 73), (387, 71), (248, 115), (302, 121), (336, 124), (395, 111), (232, 225), (320, 202), (402, 222), (271, 272), (325, 258), (378, 262), (323, 332), (333, 368)
(246, 74), (380, 72), (245, 111), (302, 123), (333, 130), (391, 115), (230, 227), (317, 205), (402, 218), (270, 268), (319, 257), (376, 264), (324, 319), (329, 360)
(248, 77), (381, 76), (245, 117), (301, 125), (335, 133), (387, 125), (231, 227), (316, 205), (406, 216), (263, 269), (315, 260), (375, 259), (321, 306), (326, 350)
(243, 79), (376, 73), (247, 122), (298, 131), (329, 139), (379, 125), (232, 225), (318, 205), (400, 213), (261, 265), (318, 265), (377, 256), (318, 297), (324, 341)
